,같고,같네요,같다,같습니다,같아,같아서,같아요,같은,같은데,굉장히,그런,그런지,기대하고,넘치는,많아서,많은,멋지고,멋진,새로운,솔직히,아깝지,아니,아니라,아닌,아름다운,아쉬운,아쉬워요,아쉽네요,어떤,어떻게,엄청난,없고,없네요,없는,없다,없어,없어서,없을,여전히,예쁘고,완벽한,유명한,이런,입니다,있게,있고,있네요,있는,있는데,있다,있다면,있습니다,있어,있어서,있어요,있었는데,있었다,있었던,있었습니다,있었어요,있었지만,있을,있지만,재미있게,재미있어요,재미있었어요,재밌게,재밌고,재밌는,재밌습니다,재밌어요,재밌었습니다,재밌었어요,좋겠습니다,좋겠어요,좋고,좋네요,좋다,좋습니다,좋아,좋아서,좋아요,좋아하는,좋았고,좋았구요,좋았다,좋았던,좋았습니다,좋았어요,좋았지만,좋은,좋을,즐거운,즐겁게,추합니다,행복한,행복했습니다,화려하고,화려한,훌륭한
30,0.036668378,0.039287548,0.047145058,0.090797889,0.029683925,0.039287548,0.294220084,0.151911854,0.039287548,0.049764228,0.048891171,0.068971474,0.029683925,0.032997812,0.051510341,0.139689061,0.047373123,0.148419627,0.075955927,0.041033662,0.021864518,0.033176152,0.061987021,0.044525888,0.024445586,0.068971474,0.050637285,0.041906718,0.029683925,0.054129511,0.042779775,0.066352304,0.036668378,0.22524861,0.024079485,0.014841963,0.034049209,0.026191699,0.031430039,0.019207246,0.056748681,0.019014256,0.062860077,0.462720014,0.038414492,0.057621738,0.018334189,0.214771931,0.026191699,0.020953359,0.029683925,0.046272001,0.041906718,0.113497362,0.034049209,0.023572529,0.019207246,0.015715019,0.043652831,0.020080302,0.040132474,0.021826416,0.034922265,0.071590644,0.028810869,0.019207246,0.121354872,0.021826416,0.01047668,0.018728488,0.070717587,0.016588076,0.045398945,0.029683925,0.034922265,0.204295251,0.057621738,0.022699472,0.041033662,0.026191699,0.118735702,0.203422195,0.057621738,0.112624305,0.018334189,0.063733134,0.039287548,0.285489518,0.266282272,0.02586315,0.281124235,0.020080302,0.041033662,0.040160605,0.021826416,0.048018115,0.034049209,0.108775457,0.124705984,0.027937812
31,0.028611952,0.042917928,0.041078588,0.116900262,0.040465475,0.029838179,0.28591515,0.149395264,0.025955128,0.051501514,0.060902584,0.068464314,0.030246921,0.022546764,0.021867706,0.101776801,0.04819635,0.221538258,0.06948617,0.038626135,0.033694793,0.020845851,0.055793307,0.040874217,0.082361548,0.051910256,0.024320159,0.04884469,0.035969311,0.050888401,0.026568241,0.06580749,0.03004255,0.146942811,0.015657475,0.019006511,0.029633808,0.03576494,0.034538714,0.022072077,0.071325509,0.030044166,0.059063244,0.443689629,0.042304815,0.057428275,0.027385726,0.195787501,0.02820321,0.019823995,0.025955128,0.033108116,0.038013022,0.098506864,0.036173682,0.033108116,0.019823995,0.025750757,0.049866545,0.029429437,0.039456837,0.025137644,0.030655663,0.057223904,0.029225065,0.023502675,0.091762618,0.023707046,0.013692863,0.012943513,0.057223904,0.017984656,0.044552897,0.018393398,0.02636387,0.161248787,0.059471986,0.014919089,0.032495003,0.02064148,0.070099283,0.19742247,0.057632646,0.097893751,0.025955128,0.03944362,0.038217393,0.288980717,0.357853773,0.030062352,0.337621035,0.012671007,0.050888401,0.041078588,0.021254593,0.04332667,0.031268776,0.07032612,0.105222027,0.04332667
32,0.020830583,0.035213605,0.071915109,0.163172901,0.039181335,0.022814448,0.162180969,0.152261644,0.013887055,0.035213605,0.075882839,0.052076458,0.020830583,0.022798468,0.016862853,0.215249359,0.035192272,0.216737258,0.028270077,0.02926201,0.04554294,0.018846718,0.095225523,0.051580492,0.019838651,0.052572424,0.00793546,0.018846718,0.064971581,0.056540154,0.020830583,0.034221672,0.021326549,0.175572058,0.03293112,0.019838651,0.033725706,0.026286212,0.022814448,0.003471764,0.042157133,0.023223492,0.116552072,0.551018521,0.056540154,0.061499817,0.012895123,0.35858361,0.02529428,0.022814448,0.030253942,0.043149065,0.047612761,0.07836267,0.013887055,0.034221672,0.034221672,0.05306839,0.094729557,0.021326549,0.041037242,0.03322974,0.031245875,0.036701504,0.007439494,0.009919325,0.036701504,0.012399157,0.00396773,0.001519898,0.003471764,0.007439494,0.014383022,0.039677301,0.024798313,0.076378805,0.023806381,0.010911258,0.017854786,0.010415292,0.038685369,0.048604694,0.030253942,0.058524019,0.020334617,0.032733774,0.028270077,0.22318482,0.153749542,0.021785203,0.391317384,0.024302347,0.022814448,0.019838651,0.026782178,0.021326549,0.011407224,0.015889678,0.039650939,0.070923176
33,0.030549109,0.030973402,0.038610679,0.112861986,0.042005025,0.0373378,0.266456117,0.134076645,0.024609004,0.053036647,0.054309527,0.057279579,0.030973402,0.013435962,0.030549109,0.103103243,0.041175156,0.182446067,0.036913507,0.035216334,0.057999414,0.01739602,0.059825338,0.025033298,0.102254656,0.067886909,0.017820314,0.032246282,0.041580732,0.077221359,0.053460941,0.047945129,0.033519161,0.146381147,0.017770143,0.018244607,0.027154764,0.025881884,0.01739602,0.071281254,0.070008375,0.020791485,0.058128166,0.48029988,0.037762093,0.053036647,0.033094868,0.208327951,0.029276229,0.022487539,0.035216334,0.038186386,0.039034973,0.100981777,0.035640627,0.030124816,0.024609004,0.0186689,0.061522511,0.035216334,0.037707376,0.034367748,0.033094868,0.055158113,0.0186689,0.016123141,0.096314552,0.025457591,0.011455916,0.014736216,0.04667225,0.016123141,0.034367748,0.027579057,0.030549109,0.152745545,0.036913507,0.020366073,0.033519161,0.016123141,0.07340272,0.173535911,0.055158113,0.11880209,0.023760418,0.046247957,0.035216334,0.285125017,0.321189937,0.024704833,0.298278105,0.020790366,0.050490888,0.037762093,0.022911832,0.057703872,0.039459266,0.165638448,0.177745527,0.060673925
34,0.007523749,0.026333122,0.078999365,0.056428118,0.105332487,0.045142494,0.255807468,0.131665608,0.018809373,0.026333122,0.109094361,0.033856871,0.007523749,0,0.018809373,0.221950597,0,0.030094996,0.026333122,0.011285624,0.00392546,0.022571247,0.045142494,0.075237491,0.097808738,0.026333122,0.007523749,0.018809373,0.052666243,0.067713741,0.007523749,0.007523749,0.015047498,0.056428118,0.034585004,0.015047498,0.026333122,0.007523749,0.022571247,0.11661811,0.003761875,0.004096484,0.067713741,0.188093726,0.04138062,0.067713741,0.015047498,0.327283084,0.026333122,0.022571247,0.018809373,0.026333122,0.071475616,0.131665608,0.052666243,0.033856871,0.003761875,0.022571247,0.018809373,0.011285624,0.015371113,0.097808738,0.067713741,0.037618745,0.048904369,0.030094996,0.206903099,0.011285624,0.011285624,0.007685556,0.078999365,0.026333122,0.033856871,0.078999365,0.08276124,0.229474346,0.08276124,0.022571247,0.033856871,0.018809373,0.071475616,0.319759335,0.037618745,0.071475616,0.007523749,0.030094996,0.04138062,0.255807468,0.353616206,0.019213891,0.376187453,0.026333122,0.030094996,0.011285624,0.007523749,0.052666243,0.026333122,0,0.00401,0.003761875
35,0.018728389,0.01348444,0.021724932,0.029216287,0.068920473,0.033711101,0.172301182,0.198520927,0.022474067,0.023223203,0.079408371,0.015731847,0.007491356,0.026018386,0.023972338,0.079408371,0.004690271,0.030714559,0.033711101,0.010487898,0.000781712,0.029216287,0.028467152,0.051690355,0.010487898,0.02022666,0.029965423,0.027718016,0.033711101,0.059930846,0.008989627,0.023972338,0.008240491,0.08465232,0.024487892,0.058432575,0.018728389,0.012735305,0.023972338,0.012735305,0.028467152,0.001631539,0.101882438,0.36557816,0.036707643,0.100384167,0.023972338,0.322877432,0.027718016,0.022474067,0.026968881,0.04569727,0.054686897,0.106377251,0.047944677,0.027718016,0.005243949,0.028467152,0.017230118,0.017979254,0.010713453,0.044198999,0.03895505,0.066673066,0.053188626,0.012735305,0.15057625,0.101882438,0.030714559,0.027548879,0.194026114,0.026219745,0.054686897,0.044948134,0.088397998,0.232232028,0.040453321,0.026219745,0.049442948,0.033711101,0.057683439,0.3790626,0.039704185,0.057683439,0.00674222,0.029216287,0.023223203,0.153572793,0.222493265,0.003826233,0.447983073,0.042700728,0.050192083,0.057683439,0.011237034,0.062927388,0.040453321,0,0.000798547,0.002247407
36,0.024194848,0.024194848,0.027570874,0.05682976,0.112534179,0.030384228,0.167675927,0.160923876,0.032072241,0.038261621,0.068645849,0.046701684,0.030946899,0.027014275,0.03150957,0.074272558,0.021136993,0.077085913,0.037136279,0.013504101,0.021136993,0.016317456,0.048389697,0.03150957,0.012941431,0.035448266,0.03150957,0.038824292,0.037136279,0.090027343,0.021381494,0.055704419,0.024757519,0.132790331,0.010345893,0.01913081,0.028133545,0.018005469,0.021381494,0.032072241,0.059080444,0.00673991,0.064707153,0.328599802,0.050640381,0.075960571,0.023069507,0.340978562,0.035448266,0.033760254,0.017442798,0.048952368,0.054016406,0.120411571,0.042762988,0.025882861,0.015754785,0.020818823,0.038261621,0.051203051,0.025864731,0.047827026,0.023632178,0.161486547,0.087213989,0.073147216,0.28302346,0.141793065,0.102968774,0.062650127,0.208750902,0.068645849,0.177241332,0.023632178,0.039386963,0.208188231,0.049515039,0.012941431,0.032634912,0.028696216,0.084963305,0.177804003,0.047264355,0.120411571,0.02532019,0.046701684,0.033760254,0.234071092,0.248137864,0.021841329,0.244761839,0.036573608,0.163174559,0.178929344,0.034322925,0.056267089,0.02532019,0.008679546,0.013795021,0.017442798
37,0.017249962,0.047951729,0.056181068,0.13546759,0.03465818,0.030701767,0.230896278,0.163795509,0.022314171,0.045894394,0.084667244,0.070740669,0.030226997,0.029422125,0.01139447,0.100967666,0.030385453,0.239600387,0.08166037,0.043837059,0.062257152,0.031967819,0.067892051,0.041146698,0.031967819,0.052224655,0.01550914,0.034816437,0.059662712,0.088307144,0.047002189,0.038456337,0.044311828,0.177089057,0.027320545,0.02373848,0.043678802,0.040355415,0.031334793,0.010286674,0.069158104,0.084615528,0.081027343,0.555796934,0.037506798,0.043995315,0.033392128,0.224882529,0.029119202,0.028802689,0.033550384,0.04652742,0.043362289,0.10033464,0.024529762,0.031809563,0.033866897,0.031176536,0.067417282,0.033075615,0.044456508,0.029752228,0.033866897,0.038456337,0.023421966,0.02373848,0.063619125,0.013926575,0.010128418,0.008729641,0.037506798,0.02737838,0.078020469,0.018199501,0.021522888,0.081343857,0.044311828,0.020415092,0.028327919,0.020098579,0.053490707,0.133251998,0.056497581,0.072006721,0.025637558,0.03465818,0.029910484,0.249887061,0.23580223,0.029583785,0.360350119,0.015667396,0.042729263,0.034974693,0.025954071,0.041621467,0.03101828,0.007511399,0.015351228,0.051275116
38,0.01537068,0.008898815,0.011325764,0.025078478,0.059864754,0.031550343,0.145616969,0.088179165,0.006471865,0.011325764,0.047730007,0.009707798,0.005662882,0.009916576,0.034786276,0.065527636,0.005909133,0.021033562,0.016988646,0.004853899,0,0.01537068,0.047730007,0.01537068,0.006471865,0.01537068,0.018606613,0.025078478,0.011325764,0.03074136,0.003235933,0.012943731,0.009707798,0.040449158,0.009090195,0.042067124,0.005662882,0.006471865,0.014561697,0.029123394,0.021033562,0,0.029932377,0.134291205,0.029932377,0.075235434,0.014561697,0.306604618,0.018606613,0.008898815,0.008089832,0.023460512,0.036404242,0.09465103,0.037213225,0.016988646,0.001617966,0.011325764,0.014561697,0.012134747,0.009916576,0.024269495,0.013752714,0.06390967,0.06148272,0.034786276,0.205481723,0.105167811,0.050965939,0.023138677,0.20224579,0.019415596,0.090606114,0.018606613,0.067954586,0.23298715,0.04611204,0.012943731,0.033977293,0.040449158,0.055819838,0.690062636,0.020224579,0.042067124,0.004044916,0.016988646,0.01779763,0.11002171,0.191729009,0.004131907,0.304177669,0.01779763,0.051774922,0.057437804,0.009707798,0.04853899,0.01779763,0.001919856,0.005174052,0.001617966
39,0.004882659,0.001953064,0.000976532,0.009765318,0.026366358,0.008788786,0.049803121,0.023436763,0.001953064,0.001953064,0.01660104,0.004882659,0.001953064,0.004987666,0.009765318,0.014647977,0.001018996,0.007812254,0.008788786,0.002929595,0,0.006835723,0.011718382,0.006835723,0.001953064,0.006835723,0.01074185,0.015624509,0.011718382,0.011718382,0.002929595,0.006835723,0.002929595,0.018554104,0.003990133,0.001953064,0.004882659,0.002929595,0.01660104,0.000976532,0.023436763,0.001063392,0.021483699,0.096676647,0.006835723,0.064451098,0.002929595,0.132808324,0.008788786,0.003906127,0.002929595,0.013671445,0.013671445,0.034178613,0.012694913,0.000976532,0.001953064,0.007812254,0.006835723,0.006835723,0,0.777319306,0.004882659,0.044920462,0.034178613,0.015624509,0.091793988,0.059568439,0.039061272,0.332178584,0.390612717,0.012694913,0.035155145,0.01074185,0.026366358,0.108395029,0.01660104,0.011718382,0.015624509,0.013671445,0.019530636,0.194329827,0.005859191,0.011718382,0.005859191,0.004882659,0.006835723,0.043943931,0.074216416,0,0.105465434,0.009765318,0.030272486,0.033202081,0.006835723,0.035155145,0.012694913,0,0,0.003906127
40,0.019236069,0.014796976,0.020715767,0.045130778,0.066586394,0.032553348,0.127253997,0.126514148,0.008138337,0.022195465,0.047350325,0.018496221,0.014057128,0.017382484,0.02515486,0.122075056,0.019300531,0.096180347,0.029593953,0.013317279,0.009264255,0.019236069,0.049569871,0.059927755,0.018496221,0.031813499,0.021455616,0.030333802,0.03773229,0.036992441,0.010357883,0.033293197,0.014057128,0.098399893,0.012847923,0.018496221,0.014796976,0.020715767,0.028854104,0.021455616,0.060667603,0.006445252,0.099879591,0.291500436,0.048830022,0.073984882,0.011097732,0.302598168,0.02515486,0.021455616,0.010357883,0.030333802,0.048830022,0.094700649,0.028854104,0.022195465,0.01257743,0.019975918,0.023675162,0.024415011,0.014359443,0.036992441,0.020715767,0.057708208,0.034772895,0.022935313,0.152408857,0.07546458,0.035512743,0.021917045,0.159807345,0.017756372,0.205677972,0.034033046,0.083602917,0.324793633,0.067326243,0.025894709,0.047350325,0.034033046,0.091741254,0.274483913,0.03773229,0.084342766,0.007398488,0.029593953,0.033293197,0.199759182,0.297419226,0.015870963,0.472023548,0.021455616,0.05622851,0.041431534,0.026634558,0.082123219,0.045130778,0.000877894,0.002365943,0.019236069
41,0.017874819,0.016733873,0.028523647,0.050201619,0.06389297,0.027002386,0.118658373,0.128166256,0.013311035,0.020156711,0.045637836,0.021297657,0.011789774,0.005050428,0.011409459,0.035369323,0.00476224,0.028523647,0.034608692,0.01293072,0.003174827,0.0323268,0.01863545,0.025481125,0.034608692,0.044877205,0.028523647,0.045637836,0.027002386,0.069978015,0.004563784,0.017114188,0.017114188,0.084810312,0.084303293,0.025481125,0.015212612,0.014071666,0.035749638,0.014071666,0.021677972,0.010353585,0.049821304,0.244162422,0.017114188,0.023199233,0.01939608,0.128926886,0.022818918,0.025481125,0.014832297,0.038411845,0.047919728,0.07035833,0.033467746,0.01293072,0.014071666,0.015212612,0.021677972,0.011409459,0.015928272,0.037651215,0.020156711,0.079866213,0.064273286,0.0323268,0.119038689,0.026622071,0.018255134,0.035741488,0.233893909,0.028523647,0.055145718,0.030425224,0.0323268,0.189016704,0.079105582,0.029664593,0.062371709,0.034608692,0.071118961,0.670495872,0.050581935,0.058948871,0.008366937,0.045257521,0.033087431,0.251008097,0.285997105,0.015928272,0.281053006,0.020156711,0.014451981,0.013311035,0.019776396,0.031185855,0.030425224,0.000451277,0.0016216,0.009888198
42,0.034896495,0.014955641,0.029911282,0.074778204,0.089733845,0.044866922,0.184452903,0.164512048,0.06979299,0.084748631,0.119645126,0.019940854,0.019940854,0.025462133,0.034896495,0.159526835,0.026009981,0.114659913,0.039881709,0.019940854,0.010403992,0.009970427,0.089733845,0.049852136,0.044866922,0.104689485,0.024926068,0.064807777,0.084748631,0.104689485,0.029911282,0.054837349,0.024926068,0.184452903,0.066201546,0.024926068,0.014955641,0.019940854,0.039881709,0.009970427,0.024926068,0,0.119645126,0.373891019,0.054837349,0.109674699,0.019940854,0.38884666,0.034896495,0.044866922,0.019940854,0.06979299,0.094719058,0.084748631,0.039881709,0.039881709,0.024926068,0.029911282,0.049852136,0.019940854,0.04583184,0.054837349,0.06979299,0.054837349,0.009970427,0.009970427,0.084748631,0.019940854,0.004985214,0,0.154541621,0.009970427,0.014955641,0.034896495,0.064807777,0.119645126,0.054837349,0.014955641,0.044866922,0.019940854,0.079763417,0.184452903,0.019940854,0.114659913,0.009970427,0.104689485,0.049852136,0.279171961,0.304098029,0.020369706,0.304098029,0.024926068,0.014955641,0.009970427,0.014955641,0.004985214,0.009970427,0.005915384,0,0.044866922
43,0.00929564,0.004209347,0.007366356,0.012803429,0.02192368,0.007541746,0.059106241,0.052792221,0.007892525,0.006840188,0.020871343,0.007717135,0.003858568,0.003762389,0.007015578,0.022800627,0.0078697,0.028413089,0.017363555,0.004033957,0.001830163,0.011751092,0.008944861,0.008944861,0.017188165,0.018415891,0.017188165,0.016311218,0.008769472,0.036481004,0.001578505,0.008418693,0.022449848,0.034025551,0.032607375,0.014557324,0.01876667,0.005261683,0.010347977,0.00947103,0.015434271,0.002291879,0.022800627,0.102953601,0.00947103,0.020871343,0.008594083,0.070681944,0.010698756,0.007015578,0.003858568,0.017012776,0.018065112,0.036831782,0.018591281,0.005086294,0.051915274,0.004384736,0.007366356,0.007190967,0.011108007,0.016135828,0.013329597,0.023852964,0.062263251,0.011400314,0.081731479,0.027886921,0.017889723,0.025978403,0.1909991,0.012803429,0.047705928,0.008944861,0.022274459,0.112073852,0.042444245,0.013329597,0.021572901,0.020871343,0.035428667,0.929388644,0.014557324,0.020871343,0.002104673,0.011751092,0.008243304,0.07190967,0.114880083,0.003045744,0.088922446,0.009821809,0.016311218,0.01262804,0.00631402,0.015960439,0.012803429,0.000416229,0.001121747,0.002630842
44,0.020969052,0.022466841,0.023215736,0.058413787,0.091365155,0.040440314,0.177488046,0.140792206,0.030704683,0.030704683,0.06365605,0.030704683,0.017224578,0.029835023,0.022466841,0.149778942,0.019536512,0.11607868,0.092862944,0.017224578,0.014847749,0.035198051,0.043435893,0.053171524,0.029206894,0.037444736,0.029206894,0.03969142,0.045682577,0.075638366,0.020220157,0.047929261,0.023964631,0.137796627,0.019890015,0.020969052,0.035946946,0.030704683,0.029955788,0.042686999,0.041189209,0.035066802,0.072642787,0.393918618,0.049427051,0.048678156,0.02696021,0.2973112,0.027709104,0.022466841,0.032951367,0.034449157,0.077136155,0.133303259,0.035198051,0.02696021,0.017224578,0.031453578,0.06365605,0.062158261,0.03901503,0.065902735,0.030704683,0.060660472,0.068898313,0.027709104,0.114580891,0.046431472,0.020220157,0.011475009,0.151276732,0.075638366,0.080880629,0.02546242,0.050175946,0.114580891,0.053920419,0.027709104,0.017973473,0.026211315,0.054669314,0.338500409,0.03969142,0.086122892,0.010484526,0.032951367,0.037444736,0.239646307,0.407398723,0.01300501,0.291320042,0.02546242,0.040440314,0.047180367,0.019471262,0.060660472,0.053920419,0.002665884,0.019158967,0.011982315
45,0.012339565,0.016966902,0.024679131,0.066325164,0.064782718,0.038561142,0.158871903,0.114140979,0.01079712,0.030848913,0.070952501,0.015424457,0.009254674,0.001575618,0.006169783,0.158871903,0.008047595,0.047815816,0.030848913,0.003084891,0.003219038,0.018509348,0.066325164,0.040103587,0.038561142,0.021594239,0.021594239,0.027764022,0.053985598,0.086376957,0.007712228,0.029306468,0.018509348,0.115683425,0.01418056,0.013882011,0.023136685,0.013882011,0.038561142,0.009254674,0.027764022,0,0.070952501,0.388696307,0.038561142,0.052443153,0.007712228,0.252961089,0.024679131,0.018509348,0.023136685,0.029306468,0.052443153,0.070952501,0.023136685,0.020051794,0.016966902,0.018509348,0.033933805,0.016966902,0.017331796,0.052443153,0.029306468,0.012339565,0.018509348,0.004627337,0.043188479,0.016966902,0.003084891,0.004726853,0.070952501,0.003084891,0.021594239,0.053985598,0.075579838,0.166584132,0.049358261,0.026221576,0.043188479,0.016966902,0.074037392,0.422630112,0.018509348,0.066325164,0.009254674,0.038561142,0.029306468,0.271470437,0.245248861,0.017331796,0.507464623,0.021594239,0.026221576,0.006169783,0.016966902,0.024679131,0.018509348,0,0.001644182,0.029306468
