,강렬한,강한,귀엽고,그렇고,기대하고,기대했던,깊었습니다,깊은,넘치는,다를,다양한,대단한,따뜻한,만족스러운,멋있고,멋있어요,멋있었습니다,멋있었어요,멋져요,멋졌습니다,멋졌어요,멋지고,멋진,미친,부족한,새로운,새롭게,섬세한,슬프고,슬픈,신나고,신나는,아름다운,아름답고,아쉬운,아쉬워요,아쉬웠습니다,아쉬웠어요,아쉬웠지만,아쉽네요,아쉽습니다,아쉽지만,어려운,엄청난,없었다,영원히,예쁘고,완벽하게,완벽한,완전히,유명한,있다는,있었고,있었습니다,있었어요,잘생겼다,재미있게,재미있고,재미있는,재미있어요,재미있었습니다,재미있었어요,재밌고,재밌네요,재밌는,재밌습니다,재밌어,재밌어요,재밌었습니다,재밌었어요,좋게,좋겠네요,좋겠습니다,좋다,좋아하는,좋아해서,좋았구요,좋았네요,좋았는데,좋았던,좋았지만,좋은데,좋을,즐거운,즐거웠습니다,즐겁게,즐겁고,지루하지,지루한,지루할,충분히,탄탄한,행복하게,행복한,행복했습니다,행복했어요,화려하고,화려한,훌륭한,힘든
0,0.007882164968525786,0.007082706790447648,0.11786990586460111,0.027734095497553204,0.0475128461018203,0.031200857434747355,0.04160114324632981,0.10181324164675778,0.06586847680668886,0.0,0.0475128461018203,0.02217385470688538,0.10129339374940158,0.03895488734746207,0.04249624074268589,0.036956424511475634,0.028189037947036748,0.045305995901327764,0.08145112809014796,0.05285699521821573,0.03979383325869348,0.05788193928537233,0.4377969390810585,0.01733380968597075,0.020800571623164905,0.10860079108987497,0.04160114324632981,0.011326498975331941,0.04434770941377076,0.05546819099510641,0.13991545258478805,0.08306099248576757,0.2341704557875429,0.035413533952238244,0.12556966469766792,0.040725296658703114,0.06240171486949471,0.1040028581158245,0.06448171970961326,0.07805681859584764,0.020800571623164905,0.030543972494027335,0.0475128461018203,0.020362648329351557,0.020800571623164905,0.0,0.030543972494027335,0.01733380968597075,0.0475128461018203,0.020362648329351557,0.08869541882754152,0.0475128461018203,0.06108794498805467,0.183263834964164,0.08484436803896482,0.04243009451828895,0.22059535690130852,0.069335238743883,0.02833082716179059,0.03393774721558593,0.06787549443117186,0.091631917482082,0.06448171970961326,0.016968873607792964,0.04411907138026171,0.010400285811582453,0.0036956424511475636,0.0950256922036406,0.07805681859584764,0.12556966469766792,0.05769417026649608,0.02375642305091015,0.06787549443117186,0.07126926915273045,0.22059535690130852,0.09915789506626707,0.07126926915273045,0.07466304387428904,0.0475128461018203,0.10520701636831638,0.058934952932300555,0.05769417026649608,0.12556966469766792,0.3393774721558593,0.0950256922036406,0.21720158217974994,0.11440314392740697,0.025323348437350394,0.02833082716179059,0.0346676193719415,0.07466304387428904,0.058934952932300555,0.038134381309135656,0.2850770766109218,0.12217588997610934,0.03393774721558593,0.02469096222084495,0.05543463676721345,0.06108794498805467,0.054300395544937485
1,0.009650383108623022,0.011923424222830346,0.05517805738154295,0.03820019357183743,0.06544291009593525,0.03183349464319785,0.026527912202664882,0.06128780469301872,0.07215592119124847,0.003778740449215957,0.06648168644666438,0.022623457913197538,0.015502086989387652,0.0346863250118701,0.08671581252967524,0.04977160740903459,0.033280130576634995,0.05200271189507159,0.03902211563835386,0.06702571755364783,0.057579180246297,0.08193960265819188,0.6004127307214376,0.006366698928639572,0.04032242654805062,0.13919603099770353,0.0647281057745023,0.026579163857481037,0.02714814949583705,0.050933591429116576,0.04786404569006879,0.025423548037590556,0.0903735425134344,0.014091319536072226,0.1485450181542657,0.04778371213354002,0.059422523333969336,0.06048363982207593,0.05505514658864394,0.07790822630468482,0.023344562738345096,0.03635717227551958,0.030124514171144798,0.02389185606677001,0.04881135845290338,0.004524691582639509,0.02077552701458262,0.029711261666984668,0.07583067360322655,0.02389185606677001,0.0791821026961914,0.04986126483499828,0.052977593887185676,0.15270012355718224,0.08102455535687221,0.020071012371881816,0.21606548095165923,0.06897257172692868,0.054197382831047025,0.0706367918495809,0.04570615943208176,0.07167556820031003,0.1308858201918705,0.03427961957406132,0.07894700265541395,0.03926131005994402,0.006787037373959262,0.12673071478895398,0.0571326992901022,0.13711847829624527,0.039473501327706974,0.060249028342289596,0.06440413374520612,0.051938817536456544,0.2576165349808245,0.10080713206574747,0.11842050398312093,0.052977593887185676,0.05401637023791481,0.1246531620874957,0.08913378500095401,0.03220206687260306,0.07790822630468482,0.2316471262125962,0.07686944995395568,0.2015226120414514,0.08595043553663421,0.06200834795755061,0.02059500547579787,0.03820019357183743,0.0436286067306235,0.10823388178687271,0.01803898029781212,0.13919603099770353,0.10387763507291309,0.04778371213354002,0.0264511831445117,0.10067438771372907,0.07271434455103916,0.039473501327706974
2,0.0,0.013173683993109546,0.046426344991581485,0.030950896661054324,0.03534915329279457,0.012896206942105966,0.023213172495790742,0.015149637125483386,0.09285268998316297,0.0,0.03282421377188067,0.01649715926185731,0.005382958801021146,0.021077894388975272,0.03952105197932864,0.008248579630928655,0.011984231096825462,0.00842681887950194,0.018443157590353365,0.028089396265006464,0.01614887640306344,0.0403721910076586,0.15149637125483387,0.007737724165263581,0.02063393110736955,0.07069830658558914,0.030950896661054324,0.0,0.0,0.0025792413884211936,0.5602809080713683,0.4550482194931047,0.012624697604569489,0.0,0.06817336706467524,0.010099758083655591,0.04900558638000268,0.03610937943789671,0.025249395209138978,0.060598548501933545,0.018054689718948354,0.025249395209138978,0.012624697604569489,0.020199516167311183,0.010316965553684774,0.0,0.03534915329279457,0.0025792413884211936,0.017674576646397284,0.02272445568822508,0.17871922533678752,0.017674576646397284,0.02272445568822508,0.08332300419015863,0.058073608981019646,0.0028697844868398772,0.17674576646397283,0.09543193137158415,0.06059894636830391,0.060598548501933545,0.050498790418277956,0.07322324610650303,0.10604745987838371,0.03787409281370847,0.07574818562741693,0.02063393110736955,0.008248579630928655,0.07322324610650303,0.08079806466924473,0.10857239939929761,0.020199516167311183,0.02272445568822508,0.03282421377188067,0.012624697604569489,0.04544891137645016,0.021077894388975272,0.050498790418277956,0.020199516167311183,0.017674576646397284,0.02272445568822508,0.02063393110736955,0.015149637125483386,0.050498790418277956,0.3332920167606345,0.07322324610650303,0.3055176820305816,0.14443751775158684,0.05113810860970089,0.026347367986219093,0.051584827768423866,0.03282421377188067,0.012896206942105966,0.007737724165263581,0.07322324610650303,0.012624697604569489,0.017674576646397284,0.05510959751521656,0.10723153520207251,0.017674576646397284,0.025249395209138978
3,0.010650036843625574,0.03349445361803988,0.060893783952269215,0.04684137227097632,0.04585520090976245,0.014052411681292896,0.07494619563356211,0.10546696209245364,0.009368274454195264,0.011120449707518517,0.03668416072780996,0.0,0.1319752352910284,0.04306429750890841,0.03349445361803988,0.03994712460117373,0.0,0.0051012901437718266,0.014354765836302805,0.015303870431315477,0.019551886709781984,0.03421580174211847,0.16966424336612107,0.018736548908390528,0.032788960589683426,0.21093392418490728,0.037473097816781056,0.025506450718859132,0.16478188897984164,0.22952272412778396,0.0,0.0051012901437718266,0.4906506497344582,0.17225719003563364,0.1421511228202636,0.11005248218342988,0.032788960589683426,0.032788960589683426,0.022927600454881226,0.11463800227440613,0.09836688176905027,0.07336832145561992,0.06419728127366743,0.013756560272928734,0.05152550949807395,0.009986781150293432,0.24761808491271722,0.009368274454195264,0.07336832145561992,0.004585520090976245,0.009986781150293432,0.06419728127366743,0.07795384154659617,0.14673664291123983,0.08712488172854865,0.0469061095561285,0.0917104018195249,0.028104823362585792,0.009569843890868537,0.14673664291123983,0.00917104018195249,0.032098640636833715,0.04585520090976245,0.02751312054585747,0.01834208036390498,0.04684137227097632,0.019973562300586865,0.27971672554955096,0.032098640636833715,0.1329800826383111,0.032098640636833715,0.04126968081878621,0.1513221630022161,0.11463800227440613,0.13756560272928736,0.009569843890868537,0.032098640636833715,0.04585520090976245,0.05961176118269119,0.243032564821741,0.060893783952269215,0.10088144200147739,0.10088144200147739,0.050440721000738695,0.03668416072780996,0.032098640636833715,0.018736548908390528,0.004887971677445496,0.06698890723607975,0.009368274454195264,0.050440721000738695,0.004684137227097632,0.05152550949807395,0.10546696209245364,0.15590768309319233,0.050440721000738695,0.0,0.009986781150293432,0.04126968081878621,0.07336832145561992
4,0.11090173186192626,0.049400825162794766,0.027515341133927868,0.06170106799729279,0.07672692727689459,0.04085611259280198,0.030016735782466764,0.06366702476167849,0.07087284837526875,0.009897458891260393,0.05632082959686943,0.06399696605204289,0.0043504084827121065,0.04343865660866436,0.14649899875863276,0.11732777109541195,0.05036426494386535,0.07264427006938384,0.06813906919006174,0.05993152280724167,0.066126208937224,0.1235516009090238,0.514233661536634,0.055030682267855735,0.07254044480762802,0.14692390329618113,0.024180148269209337,0.06356373631071086,0.08088505431577643,0.12256833777840595,0.003958983556504157,0.0018161067517345959,0.23262951355228678,0.08517383648757718,0.16651375706900529,0.09631678104971875,0.055030682267855735,0.06420246264583168,0.058769561318472455,0.15182136673938718,0.06170106799729279,0.07182946383368856,0.034282244102442266,0.08080814681289962,0.044191305457520515,0.05866388554770598,0.033466000195241256,0.057532076916394635,0.21793712322266867,0.04489341489605535,0.041775797283972446,0.047342146617658364,0.04407717098885434,0.15018887892498517,0.08080814681289962,0.029687131376709378,0.12651780561615597,0.01834356075595191,0.026403889311148926,0.04570965880325635,0.029384780659236227,0.034282244102442266,0.06040204913287447,0.0261198050304322,0.039179707545648305,0.03335192864718529,0.007110774005782543,0.23181326964508578,0.053872097875266416,0.11100917137933686,0.03673097582404528,0.06366702476167849,0.08488936634890465,0.06856448820488453,0.16406502534740228,0.033217796230155104,0.08162439072010062,0.027752292844834214,0.06040204913287447,0.10121424449292478,0.06420246264583168,0.04652590271045736,0.05713707350407044,0.09876551277132176,0.043260927081653335,0.08162439072010062,0.023346350053029704,0.02436228750318779,0.05110430189254631,0.03918851616044272,0.05713707350407044,0.02918293756628713,0.03418572686336493,0.13304775687376402,0.09958175667852277,0.04407717098885434,0.1355951868102674,0.23198900193865546,0.1028467323073268,0.06285078085447748
5,0.0,0.01737339631881523,0.10204476485022067,0.005669153602790037,0.08324697746055884,0.051022382425110334,0.005669153602790037,0.04994818647633531,0.011338307205580074,0.006729471668690503,0.04439838797896472,0.018130317364829493,0.4910157100166233,0.01737339631881523,0.011582264212543488,0.0,0.006585312953281216,0.0,0.011582264212543488,0.0,0.005915851927911124,0.017747555783733375,0.061047783471076485,0.011338307205580074,0.005669153602790037,0.1720437534184883,0.011338307205580074,0.0,0.1389990997970261,0.18708206889207124,0.0,0.01234805728155862,0.11099596994741179,0.03474679263763046,0.18314335041322946,0.04994818647633531,0.0453532288223203,0.05669153602790036,0.055497984973705894,0.09434657445530002,0.02834576801395018,0.09434657445530002,0.11099596994741179,0.01664939549211177,0.02267661441116015,0.03021719560804915,0.13319516393689415,0.005669153602790037,0.03329879098422354,0.03884858948159413,0.0,0.03329879098422354,0.04439838797896472,0.06659758196844708,0.1054461714500412,0.0,0.33298790984223536,0.034014921616740225,0.04053792474390221,0.1054461714500412,0.04439838797896472,0.055497984973705894,0.08324697746055884,0.027748992486852947,0.04439838797896472,0.03968407521953026,0.024173756486439324,0.3274381113448648,0.061047783471076485,0.19424294740797063,0.027748992486852947,0.03884858948159413,0.055497984973705894,0.03884858948159413,0.061047783471076485,0.011582264212543488,0.02219919398948236,0.02219919398948236,0.055497984973705894,0.14984455942900593,0.034014921616740225,0.027748992486852947,0.08879677595792944,0.08324697746055884,0.02219919398948236,0.04439838797896472,0.02267661441116015,0.0,0.01737339631881523,0.011338307205580074,0.03329879098422354,0.017007460808370112,0.11905222565859078,0.3662867008264589,0.08324697746055884,0.07769717896318826,0.006729471668690503,0.0,0.027748992486852947,0.061047783471076485
6,0.0037119280632417293,0.007337970728745555,0.012407710242962063,0.009795560718127943,0.014703640262808987,0.011101635480545002,0.01697897191142177,0.030046569232696628,0.012407710242962063,0.003875884182495838,0.025571548283146065,0.005569214643296271,0.01839928205780474,0.010673411969084444,0.0006670882480677777,0.005569214643296271,0.0,0.0007111946116783144,0.002668352992271111,0.002133583835034943,0.0040887293461788305,0.006133094019268246,0.0607324271724719,0.01697897191142177,0.018938084055047356,0.05881456105123595,0.008489485955710885,0.017068670680279546,0.01949225125153695,0.022203270961090003,0.0015503536729983352,0.0035559730583915724,0.21480100557842693,0.06070503057416777,0.049225230445056174,0.056257406222921344,0.013713785005379122,0.013060747624170591,0.009589330606179775,0.06520744812202246,0.024162383104715593,0.016621506384044943,0.011507196727415729,0.011507196727415729,0.004571261668459707,0.011138429286592541,0.04347163208134831,0.011101635480545002,0.024932259576067414,0.009589330606179775,0.0034807591520601686,0.015982217676966292,0.00767146448494382,0.03068585793977528,0.03388230147516853,0.17801697654640802,0.0767146448494382,0.012407710242962063,0.01134050021715222,0.07863251097067415,0.02045723862651685,0.03388230147516853,0.03068585793977528,0.02429297086898876,0.033243012768089886,0.07183411193293825,0.06195751290667101,0.7626714275448314,0.0383573224247191,0.49736661410719096,0.00767146448494382,0.023014393454831458,0.04858594173797752,0.06904318036449437,0.056257406222921344,0.01734429444976222,0.016621506384044943,0.014703640262808987,0.05497882880876404,0.060093138465393256,0.011754672861753534,0.06712531424325842,0.029407280525617974,0.0409144772530337,0.01534292896988764,0.028767991818539323,0.004571261668459707,0.008858913583387466,0.03802403013986333,0.009795560718127943,0.022375104747752807,0.0013060747624170591,0.01697897191142177,0.04347163208134831,0.037718033717640445,0.03068585793977528,0.0007751768364991676,0.0020884554912361016,0.010228619313258426,0.008310753192022471
7,0.0023109523321659378,0.010382805892030075,0.1483960505659037,0.01829540349442648,0.03582044514446973,0.030492339157377465,0.028459516546885638,0.03383042041422141,0.04675492004131212,0.01689119079545149,0.03582044514446973,0.01300219456268737,0.06788104695394935,0.012459367070436088,0.022842172962466163,0.030338453979603868,0.00944534158468141,0.017710869591007136,0.018689050605654133,0.022138586988758924,0.008485130869243669,0.048789502498151095,0.2527331407415364,0.01626258088393465,0.008131290441967325,0.07960098920993272,0.008131290441967325,0.015497010892131246,0.02600438912537474,0.006098467831475494,0.043434490616875265,0.017710869591007136,0.049750618256207954,0.014535928248842103,0.07960098920993272,0.07164089028893945,0.010164113052459156,0.05488621048327944,0.011940148381489908,0.07960098920993272,0.03455798437836113,0.03383042041422141,0.013930173111738227,0.027860346223476454,0.014229758273442819,0.01300219456268737,0.05771071717720123,0.026426693936393804,0.16119200315011378,0.00995012365124159,0.015169226989801934,0.047760593525959634,0.03781046987471805,0.051740642986456274,0.04577056879571132,0.05654533556141643,0.15522192895936882,0.10367395313508339,0.062296835352180446,0.10149126124266422,0.03980049460496636,0.05771071717720123,0.20099249775508013,0.031840395683973094,0.08557106340067769,0.058951855704263104,0.01300219456268737,0.4577056879571132,0.049750618256207954,0.5671570481207707,0.05572069244695291,0.05970074190744955,0.08955111286117431,0.0656708160981945,0.10149126124266422,0.022842172962466163,0.01990024730248318,0.013930173111738227,0.023880296762979817,0.06965086555869114,0.04065645220983662,0.0656708160981945,0.023880296762979817,0.1512418794988722,0.04577056879571132,0.11144138489390581,0.06911596875672225,0.014848979021176418,0.031148417676090223,0.030492339157377465,0.03383042041422141,0.04878774265180395,0.05488621048327944,0.2169126955970667,0.12139150854514741,0.13333165692663732,0.00241302725649307,0.006501097281343685,0.051740642986456274,0.029850370953724774
8,0.10150909396600909,0.07760699017317563,0.03502621591242973,0.04390610163670769,0.1038322637342279,0.06265252705462783,0.044399428621389805,0.061816417478982186,0.11790514933902402,0.00936952553957242,0.04249878701680025,0.0694184209210427,0.00772191829125764,0.058961154871828236,0.0811345806355927,0.08414354051035479,0.07163134062974197,0.10906397579933706,0.07508728270002057,0.11175028062198084,0.09523699225884422,0.13281699460963142,0.60947124108184,0.049826025452893,0.027626311142198098,0.15212633988968272,0.02121306034133068,0.0537260964528754,0.006310765538276609,0.0167731174791917,0.005270358116009486,0.004835348680758786,0.0729240549947368,0.020661601279871433,0.14150164313548266,0.05022583920167303,0.06906577785549524,0.059692565146535176,0.05602112834032761,0.09127580393380963,0.041932793697979254,0.035737616355036576,0.01980057122373648,0.10334932297267334,0.055252622284396195,0.015776913845691524,0.04104996473213661,0.04341277465202558,0.19848865299891935,0.04974289844011848,0.10044635148423603,0.035737616355036576,0.04539643158612754,0.1579216290283373,0.06664582509452767,0.009880175779919018,0.21394275736866492,0.04735939052948246,0.05291385693625611,0.05746995062499125,0.03477173483192748,0.05167466148633667,0.0840316925104914,0.04346466853990935,0.050708779963227577,0.028119638126880207,0.006310765538276609,0.13618929475838262,0.0729240549947368,0.11349107896531886,0.05457230605566396,0.032357031024154735,0.0439476093014639,0.059401713671209444,0.19317630462181934,0.05140203245236308,0.09996873764179151,0.04346466853990935,0.05457230605566396,0.1028663822111188,0.08929218422746171,0.03525467559348203,0.0439476093014639,0.14633105075102815,0.05022583920167303,0.10817873058821882,0.03255958098901919,0.05302383893330246,0.03477196312953973,0.05179933339162143,0.05553818757877306,0.08633222231936906,0.018253098433238028,0.12170107191174617,0.0569870098634367,0.03863526092436387,0.05855953462232762,0.1262153107655322,0.1337745909506099,0.027044682647054705
9,0.028608220188796184,0.04774082230739072,0.021570119211245933,0.07190039737081977,0.07742531244907472,0.06830537750227879,0.03954521855395088,0.042231988608586214,0.14020577487309857,0.017069627001688445,0.13021529820980748,0.030658945216531504,0.06377482673343776,0.02570659662705654,0.018361854733611814,0.01916184076033219,0.025055942279590175,0.06655805649145351,0.02570659662705654,0.03915179793614912,0.03376314356476117,0.04876898514909947,0.39064589462942245,0.017975099342704942,0.07190039737081977,0.11261863628956323,0.021570119211245933,0.003915179793614912,0.03449131336859794,0.035950198685409884,0.1792310835177287,0.1644375513318263,0.08094464483312358,0.029378967573778905,0.19004394873863795,0.06334798291287932,0.0934705165820657,0.10425557618768867,0.04575132099263506,0.09854130675336782,0.06830537750227879,0.017596661920244255,0.12317663344170979,0.056309318144781614,0.05033027815957384,0.026826577064465066,0.024635326688341955,0.05033027815957384,0.05982865052883047,0.042231988608586214,0.3142541884694479,0.09854130675336782,0.08798330960122128,0.24635326688341957,0.10909930390551438,0.03199989669810709,0.18300528397054025,0.035950198685409884,0.06243030609428017,0.028154659072390807,0.07038664768097702,0.05982865052883047,0.06334798291287932,0.017596661920244255,0.03519332384048851,0.035950198685409884,0.003832368152066438,0.20412127827483337,0.04927065337668391,0.13373463059385635,0.04575132099263506,0.06334798291287932,0.10206063913741668,0.06334798291287932,0.17596661920244255,0.02203422568033418,0.09854130675336782,0.042231988608586214,0.08446397721717243,0.10909930390551438,0.08628047684498373,0.07742531244907472,0.09502197436931897,0.14781196013005174,0.056309318144781614,0.16892795443434486,0.07190039737081977,0.04876898514909947,0.05875793514755781,0.0323551788168689,0.11613796867361208,0.021570119211245933,0.04673525829103285,0.15485062489814944,0.08446397721717243,0.08094464483312358,0.017069627001688445,0.06515025858512945,0.09854130675336782,0.17596661920244255
10,0.0,0.0,0.08568299997736868,0.018360642852293288,0.01797408841811359,0.012240428568195525,0.006120214284097762,0.01797408841811359,0.012240428568195525,0.007264895523536616,0.029956814030189318,0.019572838396343013,0.6769733376289131,0.006251897888330008,0.0,0.0,0.0,0.006665259212438679,0.006251897888330008,0.0,0.0,0.0,0.059913628060378636,0.006120214284097762,0.0,0.041939539642265045,0.0,0.026661036849754717,0.12396130984350576,0.0489617142727821,0.0,0.006665259212438679,0.35948176836227186,0.0812746725482901,0.01797408841811359,0.04793090244830291,0.0,0.006120214284097762,0.011982725612075728,0.04793090244830291,0.012240428568195525,0.023965451224151457,0.01797408841811359,0.011982725612075728,0.03060107142048881,0.019572838396343013,0.20370633540528738,0.012240428568195525,0.053922265254340775,0.005991362806037864,0.006524279465447671,0.08987044209056796,0.01797408841811359,0.041939539642265045,0.059913628060378636,0.013619272773372082,0.053922265254340775,0.06120214284097762,0.05626708099497007,0.04793090244830291,0.03594817683622718,0.011982725612075728,0.20370633540528738,0.011982725612075728,0.0659049908664165,0.012240428568195525,0.006524279465447671,0.3115508659139689,0.03594817683622718,0.09586180489660583,0.041939539642265045,0.07189635367245437,0.0659049908664165,0.03594817683622718,0.131809981732833,0.006251897888330008,0.005991362806037864,0.005991362806037864,0.029956814030189318,0.0659049908664165,0.012240428568195525,0.059913628060378636,0.11982725612075727,0.053922265254340775,0.011982725612075728,0.059913628060378636,0.03060107142048881,0.02554616368410993,0.05001518310664006,0.006120214284097762,0.023965451224151457,0.012240428568195525,0.12852449996605303,0.20969769821132522,0.07189635367245437,0.07788771647849223,0.0,0.0,0.029956814030189318,0.029956814030189318
